Customer_ID,Customer_Age,Gender,City,Region,Customer_Segment,Campaign_ID,Campaign_Name,Campaign_Date,Channel,Campaign_Type,Product_Category,Product,Impressions,Clicks,Leads,Conversions,Marketing_Spend,Revenue,Customer_Acquisition_Cost,Order_Value
CUST-8607,37,Male,Minneapolis,Midwest,B2B Enterprise,CMP-107,Cyber November Mega Sale,2025-04-04,Instagram,Seasonal Sale,Software/SaaS,CyberSecurity Enterprise Suite,64656,2206,167.0,23,983.0,29618.02,42.74,1287.74
CUST-2574,43,Female,Los Angeles,West,SMB,CMP-104,Summer Fashion Retargeting,2024-03-31,YouTube,Retargeting,Home & Living,Ergonomic Executive Chair,87671,1890,223.0,24,1876.75,7743.6,78.2,322.65
CUST-4154,18,Female,Los Angeles,West,Consumer Budget,CMP-110,Display Banner Remarketing,2024-02-14,Referral,Retargeting,Fitness,UltraFit Smartwatch 5,12735,557,57.0,11,273.14,1653.85,24.83,150.35
CUST-3884,20,Female,Dallas,South,Consumer Budget,CMP-112,VIP Customer Loyalty Drive,2025-02-25,Instagram,Retargeting,Fitness,UltraFit Smartwatch 5,12604,386,30.0,3,124.44,480.18,41.48,160.06
CUST-2633,25,Male,Dallas,South,SMB,CMP-112,VIP Customer Loyalty Drive,2025-05-26,Facebook,Retargeting,Home & Living,Ergonomic Executive Chair,75515,2015,158.0,16,944.78,5021.12,59.05,313.82
CUST-8799,47,Female,Miami,South,SMB,CMP-110,Display Banner Remarketing,2024-06-21,Google Ads,Retargeting,Home & Living,Adjustable Standing Desk,32074,1330,106.0,15,774.21,6489.6,51.61,432.64
CUST-7093,29,Female,Atlanta,South,,CMP-103,Enterprise SaaS LeadGen,2024-03-29,Facebook,Lead Generation,Software/SaaS,CyberSecurity Enterprise Suite,90435,2896,598.0,66,2129.21,75172.02,32.26,1138.97
CUST-6613,27,Male,Atlanta,South,Consumer Budget,CMP-104,Summer Fashion Retargeting,2024-10-15,Email,Retargeting,Electronics,4K UltraHD Streamer Box,197899,13977,1602.0,278,2256.7,32367.54,8.12,116.43
CUST-6780,27,Female,Dallas,South,Consumer Budget,CMP-102,Spring Tech Blowout,2024-04-11,YouTube,Seasonal Sale,Electronics,4K UltraHD Streamer Box,10413,217,20.0,2,236.44,246.7,118.22,123.35
CUST-1762,34,Male,Miami,South,Consumer Premium,CMP-102,Spring Tech Blowout,2025-03-19,Facebook,Seasonal Sale,Electronics,Smart noise-canceling Headphones,42209,1410,159.0,16,609.1,3251.04,38.07,203.19
CUST-8128,18,Female,Detroit,Midwest,Consumer Premium,CMP-106,Fall Hardware Promo,2024-01-13,Facebook,Seasonal Sale,Home & Living,Ergonomic Executive Chair,29364,877,80.0,8,619.35,2503.12,77.42,312.89
CUST-5907,27,Male,Minneapolis,Midwest,,CMP-112,VIP Customer Loyalty Drive,2025-01-07,Facebook,Retargeting,Home & Living,Ergonomic Executive Chair,25342,714,72.0,8,265.21,2158.96,33.15,269.87
CUST-7751,39,Male,Dallas,South,Consumer Premium,CMP-101,Q1 Brand Refresh,2024-12-25,YouTube,Brand Awareness,Fitness,UltraFit Smartwatch 5,35604,623,72.0,5,432.46,719.85,86.49,143.97
CUST-7217,61,Female,San Francisco,West,Consumer Budget,CMP-114,Low-Budget High-Conversion Niche,2024-05-30,Facebook,Lead Generation,Apparel,Premium Designer Denim Jacket,25274,625,158.0,44,549.68,3869.8,12.49,87.95
CUST-6642,44,Female,Chicago,Midwest,SMB,CMP-112,VIP Customer Loyalty Drive,2024-11-26,Facebook,Retargeting,Home & Living,Adjustable Standing Desk,68110,1821,147.0,18,1118.49,7576.2,62.14,420.9
CUST-7520,28,Female,Atlanta,South,B2B Enterprise,CMP-113,High-Spend Experimental Push,2024-09-26,FACEBOOK,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,318344,10209,1073.0,26,4098.09,12643.8,157.62,486.3
CUST-1096,29,Male,Boston,North East,Consumer Budget,CMP-107,Cyber November Mega Sale,2025-05-28,Search,Seasonal Sale,Electronics,4K UltraHD Streamer Box,95322,3996,415.0,79,1698.08,10878.3,21.49,137.7
CUST-7170,27,Male,Minneapolis,Midwest,Consumer Premium,CMP-112,VIP Customer Loyalty Drive,2025-06-22,Email,Retargeting,Home & Living,Adjustable Standing Desk,9094,564,52.0,9,164.75,3991.86,18.31,443.54
CUST-5873,46,Male,Seattle,West,SMB,CMP-109,Email Newsletter Nurture,2025-01-16,Instagram,Lead Generation,Software/SaaS,CloudAnalytics Pro SaaS,48613,1624,320.0,43,638.39,22905.24,14.85,532.68
CUST-8719,26,Male,Dallas,South,Consumer Premium,CMP-113,High-Spend Experimental Push,2024-09-28,Email,Brand Awareness,Home & Living,Adjustable Standing Desk,995890,54168,5051.0,176,8145.21,71843.2,46.28,408.2
CUST-8996,32,Female,New York,North East,Consumer Budget,CMP-104,Summer Fashion Retargeting,2024-03-18,Google Ads,Retargeting,Electronics,4K UltraHD Streamer Box,252116,9355,1164.0,188,2104.67,24943.84,11.2,132.68
CUST-3775,30,Female,Boston,North East,Consumer Premium,CMP-109,Email Newsletter Nurture,2024-10-14,Instagram,Lead Generation,Electronics,Smart noise-canceling Headphones,216271,8113,1243.0,150,1740.62,31468.5,11.6,209.79
CUST-2960,18,Male,San Francisco,West,SMB,CMP-114,Low-Budget High-Conversion Niche,2024-03-31,YouTube,Lead Generation,Software/SaaS,CloudAnalytics Pro SaaS,32998,598,117.0,23,789.77,12063.27,34.34,524.49
CUST-8696,58,Female,Seattle,West,Consumer Premium,CMP-112,VIP Customer Loyalty Drive,2024-04-28,Google Ads,Retargeting,Home & Living,Ergonomic Executive Chair,127183,5613,505.0,74,1743.48,22663.98,23.56,306.27
CUST-7003,41,Female,Miami,South,SMB,CMP-105,SmartHome Hub Launch,2025-01-25,Facebook,Product Launch,Home & Living,Ergonomic Executive Chair,20582,624,51.0,5,417.61,1368.5,83.52,273.7
CUST-4286,37,Male,Los Angeles,West,Consumer Budget,CMP-112,VIP Customer Loyalty Drive,2024-03-01,YouTube,Retargeting,Apparel,Premium Designer Denim Jacket,84238,1431,108.0,12,1551.42,1158.36,129.28,96.53
CUST-8494,28,Male,Atlanta,South,SMB,CMP-102,Spring Tech Blowout,2025-05-24,Facebook,Seasonal Sale,Home & Living,Adjustable Standing Desk,46491,1260,139.0,16,977.1,7423.52,61.07,463.97
CUST-2951,25,Female,Miami,South,B2B Enterprise,CMP-112,VIP Customer Loyalty Drive,2025-01-08,Facebook,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,118414,3948,367.0,46,1658.78,21786.06,36.06,473.61
CUST-4043,26,Male,San Francisco,West,B2B Enterprise,CMP-104,Summer Fashion Retargeting,2025-03-15,Instagram,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,104375,3638,313.0,45,1289.08,21007.35,28.65,466.83
CUST-4807,34,Female,Atlanta,South,Consumer Premium,CMP-107,Cyber November Mega Sale,2025-06-13,Instagram,Seasonal Sale,Electronics,Smart noise-canceling Headphones,277996,10363,1171.0,169,2414.68,30381.13,14.29,179.77
CUST-9342,41,Male,Detroit,Midwest,B2B Enterprise,CMP-113,High-Spend Experimental Push,2024-05-07,Referral,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,150941,8011,729.0,33,1854.47,17328.63,56.2,525.11
CUST-2959,36,Male,Philadelphia,North East,Consumer Budget,CMP-112,VIP Customer Loyalty Drive,2024-04-13,Instagram,Retargeting,Apparel,Premium Designer Denim Jacket,101758,3120,344.0,46,1557.22,3937.6,33.85,85.6
CUST-2612,40,Female,New York,North East,Consumer Budget,CMP-106,Fall Hardware Promo,2024-07-23,Google Ads,Seasonal Sale,Apparel,Premium Designer Denim Jacket,73570,3898,324.0,40,1837.24,3507.2,45.93,87.68
CUST-1782,31,Female,Atlanta,South,Consumer Premium,CMP-103,Enterprise SaaS LeadGen,2025-01-25,Display,Lead Generation,Electronics,Smart noise-canceling Headphones,76636,779,174.0,11,1746.32,2171.07,158.76,197.37
CUST-6594,48,Female,Atlanta,South,Consumer Budget,CMP-107,Cyber November Mega Sale,2024-07-29,Google Ads,Seasonal Sale,Fitness,UltraFit Smartwatch 5,139002,6790,750.0,90,2080.49,12834.0,23.12,142.6
CUST-7799,30,Male,Boston,North East,Consumer Budget,CMP-104,Summer Fashion Retargeting,2024-07-29,Email,Retargeting,Electronics,4K UltraHD Streamer Box,152365,8994,917.0,138,2401.57,18632.76,17.4,135.02
CUST-7011,37,Female,Boston,North East,Consumer Budget,CMP-108,Holiday Gift Extravaganza,2024-09-16,Google Ads,Seasonal Sale,Electronics,4K UltraHD Streamer Box,64565,2891,324.0,56,994.42,6688.08,17.76,119.43
CUST-7083,30,Male,San Francisco,West,SMB,CMP-112,VIP Customer Loyalty Drive,2025-05-15,Search,Retargeting,Home & Living,Adjustable Standing Desk,7836,371,39.0,6,168.91,2572.44,28.15,428.74
CUST-7155,35,Female,San Francisco,West,Consumer Budget,CMP-110,Display Banner Remarketing,2024-09-03,Instagram,Retargeting,Fitness,UltraFit Smartwatch 5,77808,2153,159.0,21,1913.3,3134.25,91.11,149.25
CUST-6168,52,Female,Detroit,Midwest,Consumer Budget,CMP-114,Low-Budget High-Conversion Niche,2024-09-06,Referral,Lead Generation,Apparel,Premium Designer Denim Jacket,39321,2244,450.0,154,509.85,14750.12,3.31,95.78
CUST-6659,30,Male,Atlanta,South,Consumer Premium,CMP-107,Cyber November Mega Sale,2025-06-27,Search,Seasonal Sale,Home & Living,Adjustable Standing Desk,6920,330,27.0,3,138.95,1457.07,46.32,485.69
CUST-3214,32,Female,Dallas,South,SMB,CMP-108,Holiday Gift Extravaganza,2025-02-03,Facebook,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,135170,3424,296.0,37,2423.25,19890.09,65.49,537.57
CUST-8640,44,Female,Los Angeles,West,Consumer Budget,CMP-102,Spring Tech Blowout,2024-03-05,Facebook,Seasonal Sale,Apparel,Premium Designer Denim Jacket,114611,3627,324.0,35,2398.28,3138.8,68.52,89.68
CUST-3832,62,Male,Chicago,Midwest,B2B Enterprise,CMP-105,SmartHome Hub Launch,2025-06-03,Search,Product Launch,Software/SaaS,CloudAnalytics Pro SaaS,86269,5040,416.0,57,1609.36,30485.31,28.23,534.83
CUST-5942,34,Male,Seattle,West,Consumer Premium,CMP-108,Holiday Gift Extravaganza,2024-05-15,Referral,Seasonal Sale,Electronics,Smart noise-canceling Headphones,151262,8257,667.0,97,1608.0,17759.73,16.58,183.09
CUST-5930,22,Male,Minneapolis,Midwest,Consumer Budget,CMP-107,Cyber November Mega Sale,2024-05-05,YouTube,Seasonal Sale,Apparel,Premium Designer Denim Jacket,212783,3953,497.0,42,1968.03,3434.76,46.86,81.78
CUST-6025,38,Female,Atlanta,South,B2B Enterprise,CMP-101,Q1 Brand Refresh,2024-09-01,YouTube,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,113823,1838,225.0,25,1786.7,13472.75,71.47,538.91
CUST-2026,60,Male,Philadelphia,North East,SMB,CMP-113,High-Spend Experimental Push,2024-10-10,Google Ads,Brand Awareness,Home & Living,Adjustable Standing Desk,65225,2529,221.0,8,1321.47,3699.92,165.18,462.49
CUST-4260,43,Female,Detroit,Midwest,Consumer Budget,CMP-103,Enterprise SaaS LeadGen,2024-05-12,Facebook,Lead Generation,Electronics,4K UltraHD Streamer Box,182561,6076,912.0,119,1976.3,16880.15,16.61,141.85
CUST-6745,28,Male,Detroit,Midwest,Consumer Budget,CMP-113,High-Spend Experimental Push,2024-01-22,Facebook,Brand Awareness,Electronics,4K UltraHD Streamer Box,316676,10639,1037.0,30,6821.18,3699.9,227.37,123.33
CUST-5711,34,Female,Chicago,Midwest,Consumer Budget,CMP-106,Fall Hardware Promo,2024-07-02,Facebook,Seasonal Sale,Fitness,UltraFit Smartwatch 5,204732,5072,413.0,42,1733.9,6110.16,41.28,145.48
CUST-5934,18,Male,Miami,South,Consumer Budget,CMP-114,Low-Budget High-Conversion Niche,2025-02-11,Google Ads,Lead Generation,Electronics,4K UltraHD Streamer Box,93631,4122,851.0,258,832.97,32982.72,3.23,127.84
CUST-3178,23,Male,Detroit,Midwest,SMB,CMP-107,Cyber November Mega Sale,2025-06-15,Display,Seasonal Sale,Home & Living,Ergonomic Executive Chair,161397,2163,248.0,16,2535.71,4397.6,158.48,274.85
CUST-6690,33,Male,Detroit,Midwest,SMB,CMP-103,Enterprise SaaS LeadGen,2025-05-21,Search,Lead Generation,Software/SaaS,CloudAnalytics Pro SaaS,152886,7348,1095.0,181,1490.45,84416.59,8.23,466.39
CUST-6449,59,Female,New York,North East,Consumer Budget,CMP-114,Low-Budget High-Conversion Niche,2024-10-26,Google Ads,Lead Generation,Electronics,4K UltraHD Streamer Box,30773,1611,410.0,114,454.23,13585.38,3.98,119.17
CUST-5211,53,Male,Chicago,Midwest,Consumer Budget,CMP-106,Fall Hardware Promo,2025-06-17,Instagram,Seasonal Sale,Fitness,UltraFit Smartwatch 5,59100,1964,146.0,17,1171.96,2775.42,68.94,163.26
CUST-8427,24,Female,Philadelphia,North East,Consumer Premium,CMP-110,Display Banner Remarketing,2024-11-07,Instagram,Retargeting,Home & Living,Ergonomic Executive Chair,16823,614,46.0,6,392.35,1792.86,65.39,298.81
CUST-5323,18,Male,Minneapolis,Midwest,SMB,CMP-105,SmartHome Hub Launch,2025-02-14,Google Ads,Product Launch,Software/SaaS,CloudAnalytics Pro SaaS,25450,1225,88.0,14,342.89,6486.76,24.49,463.34
CUST-5916,33,Male,Dallas,South,SMB,CMP-110,Display Banner Remarketing,2024-09-18,Google Ads,Retargeting,Home & Living,Adjustable Standing Desk,52912,2063,199.0,35,452.12,16306.85,12.92,465.91
CUST-5713,57,Female,Minneapolis,Midwest,SMB,CMP-113,High-Spend Experimental Push,2024-10-30,Email,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,578550,33521,4031.0,156,5376.48,77567.88,34.46,497.23
CUST-8629,44,Male,Dallas,South,B2B Enterprise,CMP-113,High-Spend Experimental Push,2024-09-22,Facebook,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,91228,2397,308.0,9,1807.61,4780.62,200.85,531.18
CUST-7042,54,Male,Atlanta,South,Consumer Premium,CMP-101,Q1 Brand Refresh,2024-08-24,Facebook,Brand Awareness,Electronics,Smart noise-canceling Headphones,22136,600,44.0,5,361.69,1085.85,72.34,217.17
CUST-6749,34,Female,Dallas,South,Consumer Budget,CMP-102,Spring Tech Blowout,2025-03-22,Facebook,Seasonal Sale,Fitness,UltraFit Smartwatch 5,117406,3658,461.0,54,2323.36,8273.88,43.03,153.22
CUST-6865,22,Male,Chicago,Midwest,Consumer Budget,CMP-109,Email Newsletter Nurture,2024-12-21,Google Ads,Lead Generation,Apparel,Premium Designer Denim Jacket,159047,6057,1574.0,265,3622.52,25228.0,13.67,95.2
CUST-3450,53,Male,Miami,South,B2B Enterprise,CMP-109,Email Newsletter Nurture,2025-03-09,Instagram,Lead Generation,Software/SaaS,CloudAnalytics Pro SaaS,111317,3548,900.0,123,1151.98,64309.32,9.37,522.84
CUST-6411,32,Male,Chicago,Midwest,B2B Enterprise,CMP-108,Holiday Gift Extravaganza,2024-11-25,Email,Seasonal Sale,Software/SaaS,CyberSecurity Enterprise Suite,82222,5109,517.0,71,1977.91,,27.86,1115.84
CUST-8163,37,Male,Minneapolis,Midwest,Consumer Budget,CMP-109,Email Newsletter Nurture,2024-09-14,Google Ads,Lead Generation,Apparel,Premium Designer Denim Jacket,19593,798,185.0,26,351.39,2347.8,13.51,90.3
CUST-5874,30,Female,New York,North East,Consumer Premium,CMP-114,Low-Budget High-Conversion Niche,2025-06-29,Search,Lead Generation,Fitness,UltraFit Smartwatch 5,48400,2785,530.0,210,957.02,28478.1,4.56,135.61
CUST-8677,32,Female,Atlanta,South,,CMP-110,Display Banner Remarketing,2024-01-15,Google Ads  ,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,100876,5415,382.0,47,1029.81,25016.22,21.91,532.26
CUST-2329,30,Female,San Francisco,West,SMB,CMP-102,Spring Tech Blowout,2024-07-26,Facebook,Seasonal Sale,Home & Living,Adjustable Standing Desk,135463,3697,377.0,45,2833.27,20245.5,62.96,449.9
CUST-1199,49,Female,Minneapolis,Midwest,SMB,CMP-105,SmartHome Hub Launch,2024-11-22,Instagram,Product Launch,Software/SaaS,CloudAnalytics Pro SaaS,206799,5648,541.0,70,2990.01,31488.8,42.71,449.84
CUST-4016,49,Male,Philadelphia,North East,B2B Enterprise,CMP-102,Spring Tech Blowout,2024-07-04,Instagram,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,157963,4185,359.0,52,2432.43,26246.48,46.78,504.74
CUST-7916,42,Male,Philadelphia,North East,Consumer Premium,CMP-105,SmartHome Hub Launch,2024-05-13,Google Ads,Product Launch,Electronics,Smart noise-canceling Headphones,61249,3106,292.0,36,530.18,7237.44,14.73,201.04
CUST-7747,50,Male,Seattle,West,Consumer Premium,CMP-103,Enterprise SaaS LeadGen,2024-12-26,Google Ads,Lead Generation,Home & Living,Ergonomic Executive Chair,12594,607,93.0,11,153.17,3230.48,13.92,293.68
CUST-4179,46,Male,Atlanta,South,SMB,CMP-102,Spring Tech Blowout,2024-07-02,facebook,Seasonal Sale,Home & Living,Adjustable Standing Desk,144880,3454,389.0,37,1872.89,18141.47,50.62,490.31
CUST-9713,38,Male,New York,North East,Consumer Premium,CMP-114,Low-Budget High-Conversion Niche,2024-12-14,Google Ads,Lead Generation,Fitness,UltraFit Smartwatch 5,56561,2144,420.0,123,1104.96,19453.68,8.98,158.16
CUST-4908,29,Male,New York,North East,SMB,CMP-110,Display Banner Remarketing,2025-04-25,FACEBOOK,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,13699,315,35.0,3,220.25,1407.0,73.42,469.0
CUST-1086,26,Female,Boston,North East,SMB,CMP-110,Display Banner Remarketing,2025-03-22,Instagram,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,70698,1971,184.0,21,1284.23,11058.6,61.15,526.6
CUST-6815,44,Female,Miami,South,Consumer Budget,CMP-105,SmartHome Hub Launch,2025-03-28,Facebook,Product Launch,Apparel,Premium Designer Denim Jacket,123090,3340,413.0,53,1160.26,5165.91,21.89,97.47
CUST-6667,51,Male,San Francisco,West,B2B Enterprise,CMP-106,Fall Hardware Promo,2024-02-29,Email,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,53519,3409,309.0,56,742.8,29966.16,13.26,535.11
CUST-2068,52,Male,Boston,North East,Consumer Premium,CMP-108,Holiday Gift Extravaganza,2024-10-22,Google Ads,Seasonal Sale,Electronics,Smart noise-canceling Headphones,48749,1804,162.0,24,1152.47,5052.48,48.02,210.52
CUST-7266,44,Male,Dallas,South,Consumer Budget,CMP-106,Fall Hardware Promo,2024-03-06,YouTube,Seasonal Sale,Apparel,Premium Designer Denim Jacket,124066,1943,191.0,20,2406.05,1612.0,120.3,80.6
CUST-9867,26,Male,Detroit,Midwest,Consumer Budget,CMP-102,Spring Tech Blowout,2024-12-14,Search,Seasonal Sale,Apparel,Premium Designer Denim Jacket,239232,11803,1376.0,208,3591.96,20107.36,17.27,96.67
CUST-9872,53,Male,Philadelphia,North East,Consumer Budget,CMP-111,Influencer Video Push,2024-05-20,Google Ads,Brand Awareness,Electronics,4K UltraHD Streamer Box,43926,2174,247.0,30,822.76,4067.1,27.43,135.57
CUST-3464,52,Female,Philadelphia,North East,Consumer Budget,CMP-114,Low-Budget High-Conversion Niche,2024-08-31,Facebook,Lead Generation,Fitness,UltraFit Smartwatch 5,4891,145,22.0,6,104.42,970.14,17.4,161.69
CUST-6376,38,Female,Boston,North East,SMB,CMP-105,SmartHome Hub Launch,2024-10-22,Facebook,Product Launch,Home & Living,Adjustable Standing Desk,154224,4391,481.0,63,1885.16,27473.04,29.92,436.08
CUST-8758,42,Female,New York,North East,Consumer Budget,CMP-109,Email Newsletter Nurture,2024-05-20,Display,Lead Generation,Apparel,Premium Designer Denim Jacket,171196,1652,339.0,21,1389.71,1850.73,66.18,88.13
CUST-5343,30,Other,Boston,North East,Consumer Budget,CMP-101,Q1 Brand Refresh,2024-12-26,Instagram,Brand Awareness,Electronics,4K UltraHD Streamer Box,122813,4083,395.0,49,1515.1,6272.98,30.92,128.02
CUST-5095,40,Non-Binary,Seattle,West,Consumer Budget,CMP-103,Enterprise SaaS LeadGen,2025-06-21,Email,Lead Generation,Fitness,UltraFit Smartwatch 5,18598,1164,265.0,53,404.1,7414.17,7.62,139.89
CUST-6515,53,Female,Chicago,Midwest,SMB,CMP-107,Cyber November Mega Sale,2024-06-23,Search,Seasonal Sale,Home & Living,Ergonomic Executive Chair,52268,2464,208.0,40,730.19,11370.0,18.25,284.25
CUST-9441,27,Female,Minneapolis,Midwest,SMB,CMP-113,High-Spend Experimental Push,2024-07-27,Facebook,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,233575,7092,620.0,15,5488.7,7170.3,365.91,478.02
CUST-4199,39,Male,Dallas,South,SMB,CMP-109,Email Newsletter Nurture,2025-06-20,Google Ads,Lead Generation,Home & Living,Adjustable Standing Desk,51710,2269,583.0,98,733.03,46194.26,7.48,471.37
CUST-2039,43,Male,Detroit,Midwest,Consumer Premium,CMP-109,Email Newsletter Nurture,2025-06-14,Google Ads,Lead Generation,Home & Living,Ergonomic Executive Chair,190011,8748,1783.0,255,2847.82,72172.65,11.17,283.03
CUST-6839,60,Non-Binary,Detroit,Midwest,Consumer Premium,CMP-110,Display Banner Remarketing,2024-09-25,Instagram,Retargeting,Home & Living,Ergonomic Executive Chair,39849,1295,119.0,12,871.43,3869.16,72.62,322.43
CUST-1895,32,Male,New York,North East,Consumer Budget,CMP-105,SmartHome Hub Launch,2025-06-19,Facebook,Product Launch,Electronics,4K UltraHD Streamer Box,125486,4069,300.0,29,2835.91,3493.63,97.79,120.47
CUST-7057,20,Female,Dallas,South,Consumer Premium,CMP-113,High-Spend Experimental Push,2025-05-08,Display,Brand Awareness,Home & Living,Ergonomic Executive Chair,588832,8131,705.0,12,7526.52,3405.24,627.21,283.77
CUST-4391,19,Female,Boston,North East,Consumer Budget,CMP-103,Enterprise SaaS LeadGen,2024-04-06,Display,Lead Generation,Electronics,4K UltraHD Streamer Box,255048,2991,574.0,36,2452.65,4345.56,68.13,120.71
CUST-4349,70,Male,Atlanta,South,Consumer Budget,CMP-108,Holiday Gift Extravaganza,2024-03-10,Instagram,Seasonal Sale,Apparel,Premium Designer Denim Jacket,63845,2015,187.0,27,1526.51,2600.37,56.54,96.31
CUST-2355,38,Female,Dallas,South,Consumer Premium,CMP-110,Display Banner Remarketing,2025-05-27,Instagram,Retargeting,Home & Living,Ergonomic Executive Chair,104654,3274,414.0,55,2438.48,17568.1,44.34,319.42
CUST-1897,46,Male,Philadelphia,North East,Consumer Premium,CMP-107,Cyber November Mega Sale,2024-08-28,YouTube,Seasonal Sale,Home & Living,Adjustable Standing Desk,21615,316,32.0,3,258.76,1311.27,86.25,437.09
CUST-2802,46,Female,Seattle,West,Consumer Premium,CMP-103,Enterprise SaaS LeadGen,2024-11-23,Search,Lead Generation,Electronics,Smart noise-canceling Headphones,120867,5720,1352.0,250,1547.76,46847.5,6.19,187.39
CUST-2225,18,Female,New York,North East,Consumer Budget,CMP-102,Spring Tech Blowout,2024-07-05,Google Ads,Seasonal Sale,Fitness,UltraFit Smartwatch 5,97568,5133,381.0,67,2064.43,9476.48,30.81,141.44
CUST-9098,39,Male,Los Angeles,West,Consumer Premium,CMP-102,Spring Tech Blowout,2025-02-11,Instagram,Seasonal Sale,Home & Living,Ergonomic Executive Chair,79878,2496,295.0,42,979.47,13708.38,23.32,326.39
CUST-8934,49,Female,Dallas,South,Consumer Budget,CMP-104,Summer Fashion Retargeting,2024-05-14,Search,Retargeting,Electronics,4K UltraHD Streamer Box,103307,6164,455.0,83,2352.32,10936.91,28.34,131.77
