Record_ID,Customer_ID,Campaign_ID,Product_ID,Impressions,Clicks,Leads,Conversions,Marketing_Spend,Revenue,CTR,Conversion_Rate,Cost_Per_Acquisition,ROI
3844,CUST-3069,CMP-108,PRD-07,73104,4062,482,88,874.99,37777.52,5.5564674983585025,18.25726141078838,9.943068181818182,4217.480199773711
3845,CUST-2035,CMP-110,PRD-01,74207,2556,242,32,996.64,4058.24,3.4444189901222257,13.223140495867769,31.145,307.1921656766736
3846,CUST-8366,CMP-107,PRD-08,103411,2046,211,21,2077.82,4144.56,1.9785129241570047,9.95260663507109,98.94380952380953,99.46674880403499
3847,CUST-8644,CMP-113,PRD-06,420642,20485,1907,88,7844.48,110597.52,4.8699369059675455,4.614577871001573,89.14181818181818,1309.8770090560497
3848,CUST-5090,CMP-106,PRD-03,75979,3254,278,44,1012.34,23914.88,4.282762342226142,15.827338129496402,23.007727272727273,2262.3367643281904
3849,CUST-3216,CMP-104,PRD-03,4661,156,12,1,87.91,525.57,3.34692126153186,8.333333333333332,87.91,497.85007393925616
3850,CUST-6373,CMP-103,PRD-01,125202,4124,818,91,1985.94,12407.85,3.2938770946151017,11.124694376528117,21.823516483516485,524.7847366989939
3851,CUST-3354,CMP-113,PRD-02,148507,5993,558,24,8882.78144999993,2025.84,4.035500010100534,4.301075268817205,370.11589374999704,-77.19363004253566
3852,CUST-5383,CMP-110,PRD-06,142562,9432,1121,178,2786.24,196538.7,6.616068798136951,15.878679750223016,15.653033707865168,6953.904186286897
3853,CUST-6638,CMP-105,PRD-02,73072,4096,322,61,1295.42,5195.37,5.605430260564923,18.944099378881987,21.23639344262295,301.05680011116084
3854,CUST-9018,CMP-104,PRD-07,154146,6823,569,100,2297.83,46597.0,4.426323096285341,17.57469244288225,22.9783,1927.8697727856284
3855,CUST-5594,CMP-106,PRD-04,79584,3841,388,62,1075.02,9952.86,4.826347004423,15.979381443298967,17.339032258064517,825.8302171122399
3856,CUST-2420,CMP-113,PRD-03,126692,3705,439,10,2858.95,5397.2,2.9244151169766046,2.277904328018223,285.895,88.78259500865703
3857,CUST-9714,CMP-112,PRD-05,71960,4405,660,75,802.94,20679.75,6.121456364647026,11.363636363636363,10.705866666666667,2475.5037736319027
3858,CUST-3660,CMP-113,PRD-03,263097,13943,2091,50,4521.9,26872.5,5.299566319646367,2.391200382592061,90.43799999999999,494.27453061766073
3859,CUST-3383,CMP-102,PRD-04,53184,2306,293,51,977.76,7767.3,4.335890493381468,17.4061433447099,19.171764705882353,694.3973981345115
3860,CUST-5973,CMP-112,PRD-07,152461,4725,365,42,1460.72,18399.36,3.09915322607093,11.506849315068493,34.77904761904762,1159.6089599649486
3861,CUST-8201,CMP-112,PRD-04,146012,7682,687,114,1890.19,16124.16,5.261211407281594,16.593886462882097,16.58061403508772,753.0444029436194
3862,CUST-9847,CMP-105,PRD-03,58559,912,112,11,1451.86,5054.72,1.557403644187913,9.821428571428571,131.9872727272727,248.15478076398557
3863,CUST-1795,CMP-111,PRD-03,19502,765,57,8,458.54,3728.24,3.9226745974771817,14.035087719298245,57.3175,713.0675622628341
3864,CUST-7761,CMP-112,PRD-05,55420,1494,126,13,1293.3,4069.91,2.6957776975821,10.317460317460316,99.48461538461538,214.69187350189438
3865,CUST-8279,CMP-102,PRD-07,38544,2163,184,29,383.82,13151.5,5.611768368617684,15.760869565217392,13.235172413793103,3326.4759522692925
3866,CUST-2035,CMP-104,PRD-05,61812,1973,151,18,1435.38,5436.18,3.1919368407428976,11.920529801324504,79.74333333333334,278.7275843330686
3867,CUST-7223,CMP-114,PRD-01,113795,5575,1443,626,1743.51,88284.78,4.899160771562898,43.38184338184338,2.7851597444089458,4963.623380422252
3868,CUST-7322,CMP-105,PRD-04,68612,3348,378,57,759.02,7652.82,4.879612895703375,15.079365079365079,13.316140350877193,908.250111986509
3869,CUST-8676,CMP-101,PRD-03,35554,584,57,6,453.49,2889.0,1.6425718625189853,10.526315789473683,75.58166666666666,537.0592515821738
3870,CUST-2200,CMP-103,PRD-03,76605,2290,350,40,1698.95,21033.6,2.989361007767117,11.428571428571429,42.47375,1138.0352570705434
3871,CUST-7926,CMP-102,PRD-05,67828,3487,523,78,1262.56,24827.4,5.140944742584184,14.91395793499044,16.186666666666667,1866.4332784184517
3872,CUST-1935,CMP-104,PRD-03,92522,1468,147,17,1660.27,9108.43,1.5866496617020818,11.564625850340136,97.66294117647058,448.61137043974776
3873,CUST-2135,CMP-111,PRD-04,67868,3932,345,68,1282.08,9352.72,5.79359933989509,19.710144927536234,18.85411764705882,629.4958192936477
3874,CUST-6077,CMP-101,PRD-05,75590,4880,378,55,1825.36,17112.15,6.455880407461305,14.550264550264549,33.18836363636363,837.4671297716615
3875,CUST-1367,CMP-103,PRD-03,151160,1535,329,22,2512.34,10076.22,1.0154802857898915,6.68693009118541,114.19727272727273,301.0691228098107
3876,CUST-6383,CMP-103,PRD-07,17182,296,56,6,201.43,2964.12,1.722733092771505,10.714285714285714,33.571666666666665,1371.5384997269523
3877,CUST-8955,CMP-110,PRD-03,77765,3202,364,48,785.62,25558.56,4.11753359480486,13.186813186813188,16.367083333333333,3153.2980321274918
3878,CUST-8729,CMP-107,PRD-04,19183,755,79,12,395.03,1809.48,3.9357764687483714,15.18987341772152,32.91916666666666,358.0614130572362
3879,CUST-5641,CMP-114,PRD-01,14518,421,75,17,326.8,2402.44,2.8998484639757542,22.666666666666664,19.223529411764705,635.1407588739289
3880,CUST-8554,CMP-112,PRD-02,228199,3905,276,24,2156.14,2191.68,1.7112257284212464,8.695652173913043,89.83916666666666,1.6483159720611817
3881,CUST-2793,CMP-106,PRD-03,329982,14618,1812,265,2763.16,144319.0,4.429938602711663,14.624724061810154,10.427018867924527,5122.969353928112
3882,CUST-8898,CMP-101,PRD-07,11482,470,41,7,151.04,3050.39,4.093363525518202,17.073170731707318,21.577142857142857,1919.5908368644068
3883,CUST-3340,CMP-111,PRD-01,88062,2374,301,36,1954.97,4603.68,2.6958279394063274,11.960132890365449,54.304722222222225,135.4859665365709
3884,CUST-3813,CMP-111,PRD-03,201124,4229,504,60,1609.33,29101.8,2.102682921978481,11.904761904761903,26.822166666666664,1708.3177471370075
3885,CUST-2280,CMP-101,PRD-03,107529,5767,663,81,912.78,38319.48,5.363204344874406,12.217194570135746,11.268888888888888,4098.106882271742
3886,CUST-7764,CMP-101,PRD-05,65038,2942,328,40,1183.92,11444.8,4.52350933300532,12.195121951219512,29.598000000000003,866.6869383066421
3887,CUST-3860,CMP-113,PRD-05,157976,7189,766,24,3108.41,7645.2,4.550691244239631,3.1331592689295036,129.51708333333332,145.95211056456517
3888,CUST-9846,CMP-113,PRD-04,140226,4936,484,16,3025.1,2497.6,3.520031948426112,3.3057851239669422,189.06875,-17.4374400846253
3889,CUST-3096,CMP-111,PRD-05,108130,4760,439,84,2023.89,22965.6,4.402108573013964,19.134396355353076,24.093928571428574,1034.7257014956347
3890,CUST-3709,CMP-101,PRD-04,34871,971,115,12,511.61,1708.32,2.7845487654498005,10.434782608695652,42.634166666666665,233.91059596176777
3891,CUST-8806,CMP-103,PRD-03,114781,2336,479,40,2234.53,18365.2,2.0351800385081154,8.350730688935283,55.86325000000001,721.8820065069611
3892,CUST-2443,CMP-109,PRD-02,27757,745,123,11,515.75,899.25,2.6840076377130093,8.94308943089431,46.88636363636363,74.35773145904024
3893,CUST-2142,CMP-106,PRD-04,242680,5525,628,77,2111.4,10379.6,2.27666062304269,12.261146496815286,27.42077922077922,391.59799185374635
3894,CUST-4094,CMP-108,PRD-04,132964,4562,404,43,1943.56,6824.53,3.4310038807496763,10.643564356435643,45.19906976744186,251.13554508222023
3895,CUST-9657,CMP-107,PRD-04,77912,2813,362,41,1815.11,6401.33,3.610483622548516,11.32596685082873,44.27097560975609,252.6689842488885
3896,CUST-2438,CMP-112,PRD-04,143706,3046,310,32,1518.52,4810.24,2.1196053052760497,10.32258064516129,47.45375,216.7715933935674
3897,CUST-4259,CMP-106,PRD-05,16623,903,69,11,269.71,3295.05,5.432232449016423,15.942028985507244,24.519090909090906,1121.701086352008
3898,CUST-3403,CMP-101,PRD-04,195745,10153,1019,144,2179.65,20882.88,5.186850238831132,14.131501472031404,15.136458333333334,858.08409607047
3899,CUST-4898,CMP-102,PRD-06,71566,3292,239,32,1743.4,41797.12,4.599949696783389,13.389121338912133,54.48125,2297.4486635310313
3900,CUST-8992,CMP-105,PRD-05,82555,4011,320,61,1898.72,19918.94,4.858579129065471,19.0625,31.12655737704918,949.0720064043144
3901,CUST-4561,CMP-102,PRD-05,143985,8813,950,154,2004.54,44737.0,6.120776469771156,16.210526315789473,13.016493506493505,2131.7838506590037
3902,CUST-4401,CMP-110,PRD-07,148079,4922,614,60,1585.89,24954.0,3.323901430992916,9.77198697068404,26.431500000000003,1473.5013147191796
3903,CUST-1073,CMP-107,PRD-02,139822,6634,625,99,2327.7,9181.26,4.744603853470841,15.840000000000002,23.51212121212121,294.4348498517851
3904,CUST-4034,CMP-110,PRD-03,97478,5189,549,66,2325.99,30338.88,5.323252426188473,12.021857923497267,35.24227272727273,1204.3426669934095
3905,CUST-3214,CMP-104,PRD-08,188213,4870,624,72,2219.09,13888.8,2.587493956315451,11.538461538461538,30.820694444444445,525.8781752880685
3906,CUST-4184,CMP-108,PRD-03,115225,3175,344,32,1323.38,16792.0,2.755478411802994,9.30232558139535,41.355625,1168.8721304538378
3907,CUST-7326,CMP-103,PRD-06,97516,4491,1010,154,1913.51,198422.84,4.605398088518807,15.247524752475247,12.42538961038961,10269.574237918798
3908,CUST-3057,CMP-113,PRD-04,247038,6643,485,12,4760.04,1678.68,2.6890599826747303,2.4742268041237114,396.67,-64.73390979907731
3909,CUST-3501,CMP-110,PRD-04,118280,3869,389,46,2055.11,6780.86,3.27105174163003,11.825192802056556,44.67630434782609,229.95119482655429
3910,CUST-6325,CMP-101,PRD-05,121954,3073,272,31,2793.33,8858.56,2.519802548501894,11.397058823529411,90.10741935483871,217.13259801026012
3911,CUST-7065,CMP-101,PRD-01,80143,1267,137,11,1933.56,1468.06,1.5809240981745132,8.02919708029197,175.77818181818182,-24.074763648399845
3912,CUST-4787,CMP-113,PRD-01,250445,9776,1252,46,5865.13,6463.0,3.903451855696859,3.6741214057507987,127.50282608695652,10.193635946688307
3913,CUST-3574,CMP-110,PRD-05,51429,2538,189,26,491.98,7241.52,4.934958875342706,13.756613756613756,18.922307692307694,1371.9134924183911
3914,CUST-7106,CMP-108,PRD-07,100654,5033,595,99,1147.27,44218.35,5.000298050748107,16.63865546218487,11.588585858585859,3754.2235044932754
3915,CUST-4022,CMP-103,PRD-01,155202,1890,454,31,1558.33,3950.64,1.2177678122704605,6.828193832599119,50.26870967741935,153.51754763111794
3916,CUST-8773,CMP-113,PRD-05,81952,3492,523,9,1969.4,2739.6,4.261030847325264,1.7208413001912046,218.82222222222222,39.10835787549507
3917,CUST-3627,CMP-105,PRD-02,40907,1287,91,10,723.13,949.9,3.146160803774415,10.989010989010989,72.313,31.359506589409925
3918,CUST-7807,CMP-113,PRD-04,507770,22510,2684,126,5674.31,19730.34,4.433109478700987,4.694485842026825,45.03420634920635,247.71346648314946
3919,CUST-7659,CMP-114,PRD-07,38694,1089,176,48,668.89,20136.0,2.8143898278802917,27.27272727272727,13.935208333333334,2910.360447906233
3920,CUST-6100,CMP-105,PRD-02,74098,2593,298,33,1594.14,3154.8,3.499419687440956,11.073825503355705,48.30727272727273,97.89980804697204
3921,CUST-1237,CMP-108,PRD-05,151686,8015,686,86,2446.02,26418.34,5.283941827195654,12.536443148688047,28.442093023255815,980.0541287479252
3922,CUST-6857,CMP-107,PRD-04,82269,5098,433,61,1976.21,8995.67,6.19674482490367,14.087759815242496,32.39688524590164,355.1980811755836
3923,CUST-5675,CMP-104,PRD-01,29919,710,74,9,268.16,1160.28,2.3730739663758817,12.162162162162163,29.79555555555556,332.6819809069212
3924,CUST-9508,CMP-102,PRD-01,50255,1468,141,16,1163.51,2165.92,2.9211023778728484,11.347517730496454,72.719375,86.15396515715379
3925,CUST-8241,CMP-106,PRD-03,111747,6404,463,64,2424.2,33418.88,5.730802616625055,13.822894168466524,37.878125,1278.5529246761819
3926,CUST-5372,CMP-108,PRD-07,99690,5039,559,94,1633.47,45483.78,5.054669475373658,16.815742397137747,17.377340425531916,2684.488236698562
3927,CUST-6079,CMP-101,PRD-05,49405,1873,237,29,995.98,8097.09,3.791114259690315,12.236286919831224,34.34413793103448,712.9771682162293
3928,CUST-6166,CMP-104,PRD-05,68580,2294,279,38,949.49,11483.22,3.3449985418489354,13.620071684587815,24.98657894736842,1109.4092618142372
3929,CUST-6641,CMP-103,PRD-03,365532,12835,2113,224,3441.27,109424.0,3.511320486304893,10.601041173686701,15.3628125,3079.756310896849
3930,CUST-2641,CMP-107,PRD-03,102166,4337,329,52,2333.17,27935.96,4.245052169997847,15.80547112462006,44.86865384615385,1097.3392423183907
3931,CUST-7184,CMP-112,PRD-08,147390,8152,990,196,2543.81,37045.96,5.530904403283805,19.7979797979798,12.978622448979591,1356.3178853766597
3932,CUST-4837,CMP-114,PRD-07,90319,4986,760,245,982.29,116387.25,5.520433131456283,32.23684210526316,4.00934693877551,11748.563051644627
3933,CUST-1132,CMP-113,PRD-05,244981,6364,549,17,5126.93,5097.11,2.5977524787636592,3.096539162112933,301.58411764705886,-0.5816346234491326
3934,CUST-9229,CMP-102,PRD-03,236203,12432,1020,174,3562.06,83526.96,5.26326930648637,17.058823529411764,20.471609195402298,2244.9060375176164
3935,CUST-5289,CMP-109,PRD-05,82710,3975,774,100,1009.04,29639.0,4.805948494740661,12.919896640826872,10.090399999999999,2837.3463886466343
3936,CUST-4359,CMP-109,PRD-04,73986,4131,616,103,908.86,14266.53,5.583488768145325,16.72077922077922,8.823883495145632,1469.7170081200625
3937,CUST-3134,CMP-114,PRD-06,63129,3586,825,272,835.81,200622.04204999993,5.680432131033282,32.96969696969697,3.072830882352941,23903.307216951212
3938,CUST-1102,CMP-110,PRD-01,81127,1823,187,19,704.99,2678.43,2.2470940623959965,10.16042780748663,37.10473684210526,279.9245379367083
3939,CUST-3670,CMP-109,PRD-06,26460,1235,200,34,366.3,43316.34,4.6674225245653815,17.0,10.773529411764706,11725.372645372643
3940,CUST-9701,CMP-107,PRD-04,65716,1862,204,28,1198.93,4023.88,2.8334043459735834,13.725490196078432,42.81892857142857,235.62259681549378
3941,CUST-5370,CMP-105,PRD-05,167083,6232,687,85,1839.92,27279.9,3.729882752883298,12.372634643377003,21.646117647058823,1382.6677246836819
3942,CUST-2218,CMP-112,PRD-03,32126,861,106,12,788.41,6341.04,2.6800722156508745,11.320754716981133,65.70083333333334,704.2820359964994
3943,CUST-4821,CMP-107,PRD-07,195769,9204,850,122,1812.01,59104.12,4.701459373036589,14.352941176470587,14.852540983606557,3161.798775944945
3944,CUST-1831,CMP-111,PRD-05,75418,3272,406,73,1700.9,23586.3,4.3384868333819515,17.980295566502463,23.3,1286.695278969957
3945,CUST-8686,CMP-106,PRD-08,120490,6507,818,119,1880.76,24955.49,5.400448169972612,14.547677261613693,15.804705882352941,1226.8832812267383
3946,CUST-9051,CMP-106,PRD-05,7634,382,57,6,163.18,1798.62,5.003929787791459,10.526315789473683,27.19666666666667,1002.2306655227355
3947,CUST-9269,CMP-102,PRD-02,75733,3743,282,53,989.72,4447.23,4.942363302655382,18.79432624113475,18.673962264150944,349.3422382087862
3948,CUST-5102,CMP-108,PRD-05,88792,4370,427,56,1927.25,18292.96,4.9216145598702585,13.114754098360656,34.41517857142857,849.1742119600467
3949,CUST-5993,CMP-109,PRD-05,69600,1719,301,32,1439.17,10040.0,2.469827586206897,10.631229235880399,44.9740625,597.6243251318467
3950,CUST-1994,CMP-112,PRD-03,306379,14163,1499,232,2520.46,108033.12,4.6227058643053205,15.476984656437626,10.864051724137932,4186.24616141498
3951,CUST-3056,CMP-107,PRD-03,120097,4517,340,55,1283.97,29669.75,3.76112642280823,16.176470588235293,23.34490909090909,2210.782183384347
3952,CUST-5209,CMP-105,PRD-07,147018,5549,555,74,1784.92,32658.42,3.774367764491423,13.333333333333334,24.120540540540542,1729.6853640499294
3953,CUST-5461,CMP-114,PRD-04,28344,686,148,39,573.82,5304.78,2.420265311882585,26.351351351351347,14.713333333333335,824.4676030811055
3954,CUST-1591,CMP-102,PRD-07,165420,5943,672,78,2258.7,33982.26,3.592673195502358,11.607142857142858,28.957692307692305,1404.5052463806617
3955,CUST-1305,CMP-113,PRD-04,135300,6537,829,26,3358.37,3782.74,4.831485587583149,3.1363088057901085,129.1680769230769,12.636189580064135
3956,CUST-1534,CMP-105,PRD-06,58573,1072,138,16,1402.05,18821.92,1.8301947996517167,11.594202898550725,87.628125,1242.457116365322
3957,CUST-7589,CMP-113,PRD-03,35528,1605,149,5,687.15,2475.75,4.517563611799144,3.3557046979865772,137.43,260.2925125518446
3958,CUST-3721,CMP-110,PRD-04,92832,4235,403,55,1323.4,8857.2,4.562004481213375,13.647642679900745,24.061818181818182,569.2761069971286
3959,CUST-9548,CMP-111,PRD-05,118329,8412,807,144,1130.42,43325.28,7.108992723677206,17.843866171003718,7.850138888888889,3732.6710426213263
3960,CUST-6750,CMP-109,PRD-03,177337,8220,1806,237,1500.57,115352.64,4.6352425043843075,13.122923588039868,6.331518987341772,7587.254843159599
3961,CUST-1378,CMP-110,PRD-01,113991,5442,464,65,2056.95,8961.55,4.774061110087638,14.00862068965517,31.645384615384614,335.6717470040594
3962,CUST-2759,CMP-102,PRD-05,80232,3958,492,66,1983.01,19384.86,4.933193738159338,13.414634146341465,30.04560606060606,877.5472640077459
3963,CUST-6142,CMP-106,PRD-03,31069,583,48,4,646.73,2083.12,1.8764685055843444,8.333333333333332,161.6825,222.10041284616452
3964,CUST-1050,CMP-103,PRD-04,23297,855,136,21,319.45,3030.51,3.670000429239816,15.441176470588236,15.211904761904762,848.6648927844735
3965,CUST-8980,CMP-103,PRD-04,64970,1668,363,44,994.8,7033.4,2.5673387717408036,12.121212121212121,22.60909090909091,607.0164857257739
3966,CUST-5300,CMP-113,PRD-05,256105,8298,751,25,6286.23,6732.75,3.2400773120399835,3.3288948069241013,251.4492,7.103144492008731
3967,CUST-4797,CMP-108,PRD-04,11425,118,10,0,185.71,0.0,1.0328227571115975,0.0,0.0,-100.0
3968,CUST-8312,CMP-104,PRD-03,51500,701,49,3,1208.96,1613.1,1.3611650485436892,6.122448979591836,402.9866666666667,33.428732133403905
3969,CUST-2699,CMP-106,PRD-04,55463,1693,216,28,1074.65,4440.8,3.05248544074428,12.962962962962962,38.38035714285714,313.2322151398129
3970,CUST-5357,CMP-104,PRD-07,26523,961,98,12,638.43,5169.36,3.6232703691135995,12.244897959183673,53.20249999999999,709.6987923499835
3971,CUST-7173,CMP-104,PRD-03,18954,711,80,8,302.88,3771.84,3.751187084520418,10.0,37.86,1145.3248811410458
3972,CUST-1810,CMP-113,PRD-02,754111,38279,3853,177,6258.36,17085.81,5.076043181971885,4.593822995068778,35.35796610169491,173.00778478706883
3973,CUST-9804,CMP-103,PRD-05,136858,8298,1555,227,1395.08,72508.34,6.063218810738137,14.59807073954984,6.145726872246696,5097.432405310089
3974,CUST-2896,CMP-105,PRD-02,91694,4869,471,90,2179.07,7952.4,5.310053002377473,19.10828025477707,24.21188888888889,264.94467823429255
3975,CUST-8180,CMP-107,PRD-03,147699,5936,750,105,3508.52,55088.25,4.018984556428953,14.000000000000002,33.41447619047619,1470.127860180361
3976,CUST-7229,CMP-104,PRD-07,121043,1818,185,19,1994.01,8969.71,1.5019455895838667,10.27027027027027,104.9478947368421,349.83274908350506
3977,CUST-3435,CMP-110,PRD-01,121122,5706,429,81,2620.9,10244.07,4.710952593253084,18.88111888111888,32.35679012345679,290.86077301690256
3978,CUST-6126,CMP-110,PRD-04,15053,1058,99,16,358.42,2536.32,7.028499302464625,16.161616161616163,22.40125,607.6390826404777
3979,CUST-9095,CMP-107,PRD-03,102143,4434,548,79,1990.82,41079.21,4.340972949688182,14.416058394160583,25.200253164556962,1963.4316512793723
3980,CUST-5983,CMP-101,PRD-07,70052,1950,141,18,1363.49,8714.16,2.7836464340775424,12.76595744680851,75.74944444444445,539.1069974843966
3981,CUST-8528,CMP-112,PRD-03,113966,5875,687,99,2219.09,52364.07,5.155046241861608,14.41048034934498,22.415050505050505,2259.7091600611056
3982,CUST-2882,CMP-101,PRD-04,33861,479,36,1,445.9,136.66,1.4146067747556186,2.7777777777777777,445.9,-69.35187261717874
3983,CUST-5831,CMP-104,PRD-03,108150,2734,214,27,2029.89,14778.18,2.527970411465557,12.616822429906541,75.18111111111112,628.0286123878634
3984,CUST-1107,CMP-103,PRD-03,150665,5093,1107,131,2101.58,68553.61,3.3803471277337143,11.833785004516711,16.042595419847327,3162.0033498605812
3985,CUST-7283,CMP-112,PRD-04,265893,10024,1163,141,3059.31,21503.91,3.769937531262576,12.123817712811693,21.69723404255319,602.9006540690548
3986,CUST-3027,CMP-101,PRD-05,166769,8387,612,99,2229.54,30893.94,5.029112125155154,16.176470588235293,22.52060606060606,1285.6643074356145
3987,CUST-6131,CMP-113,PRD-01,62440,2529,196,7,1408.79,843.08,4.050288276745676,3.571428571428571,201.25571428571428,-40.15573648308122
