Customer_ID,Customer_Age,Age_Group,Gender,City,Region,Customer_Segment
CUST-2244,23,18-25,Female,Boston,North East,Consumer Budget
CUST-5991,52,51-65,Male,New York,North East,Consumer Budget
CUST-1977,26,26-35,Non-Binary,Chicago,Midwest,Consumer Budget
CUST-7161,71,65+,Male,Dallas,South,SMB
CUST-6704,37,36-50,Male,Miami,South,Consumer Budget
CUST-5832,38,36-50,Non-Binary,Philadelphia,North East,SMB
CUST-1531,47,36-50,Female,Detroit,Midwest,SMB
CUST-4158,30,26-35,Male,Miami,South,Consumer Budget
CUST-5106,28,26-35,Male,New York,North East,Consumer Premium
CUST-4341,23,18-25,Male,Seattle,West,SMB
CUST-9147,50,36-50,Male,Atlanta,South,SMB
CUST-8891,37,36-50,Male,Los Angeles,West,SMB
CUST-3590,31,26-35,Male,Boston,North East,SMB
CUST-4218,48,36-50,Female,Philadelphia,North East,B2B Enterprise
CUST-3243,29,26-35,Female,Minneapolis,Midwest,Consumer Budget
CUST-3012,51,51-65,Female,Atlanta,South,Consumer Budget
CUST-2635,46,36-50,Male,San Francisco,West,Consumer Premium
CUST-2710,49,36-50,Female,Dallas,South,SMB
CUST-3708,30,26-35,Male,Minneapolis,Midwest,Consumer Premium
CUST-9091,31,26-35,Female,New York,North East,B2B Enterprise
CUST-7631,55,51-65,Female,Philadelphia,North East,Consumer Premium
CUST-1165,36,36-50,Female,Seattle,West,Consumer Budget
CUST-9638,39,36-50,Male,San Francisco,West,Consumer Premium
CUST-2889,44,36-50,Male,Los Angeles,West,SMB
CUST-9623,28,26-35,Male,Atlanta,South,Consumer Budget
CUST-3511,58,51-65,Female,Chicago,Midwest,Consumer Premium
CUST-3479,35,26-35,Male,Dallas,South,Consumer Premium
CUST-4734,35,26-35,Female,Los Angeles,West,SMB
CUST-9591,34,26-35,Non-Binary,San Francisco,West,SMB
CUST-8673,18,18-25,Female,Atlanta,South,SMB
CUST-9513,33,26-35,Female,Boston,North East,SMB
CUST-8946,39,36-50,Male,Chicago,Midwest,SMB
CUST-4790,39,36-50,Male,Minneapolis,Midwest,B2B Enterprise
CUST-7250,67,65+,Female,Chicago,Midwest,Consumer Premium
CUST-1741,49,36-50,Male,Dallas,South,Consumer Budget
CUST-3436,44,36-50,Male,New York,North East,SMB
CUST-1350,27,26-35,Female,Detroit,Midwest,Consumer Premium
CUST-8712,27,26-35,Male,New York,North East,Consumer Premium
CUST-4237,28,26-35,Male,Los Angeles,West,Consumer Premium
CUST-2469,45,36-50,Male,Miami,South,SMB
CUST-3592,20,18-25,Male,Dallas,South,Consumer Premium
CUST-6277,43,36-50,Female,Los Angeles,West,Consumer Budget
CUST-5854,50,36-50,Male,New York,North East,Consumer Budget
CUST-6286,42,36-50,Female,Seattle,West,B2B Enterprise
CUST-4015,26,26-35,Male,Boston,North East,Consumer Premium
CUST-1862,36,36-50,Female,Chicago,Midwest,Consumer Premium
CUST-7618,28,26-35,Male,Philadelphia,North East,Consumer Budget
CUST-3841,43,36-50,Female,Atlanta,South,Consumer Premium
CUST-3372,23,18-25,Male,Dallas,South,SMB
CUST-8073,48,36-50,Female,Dallas,South,SMB
CUST-8990,57,51-65,Male,Philadelphia,North East,SMB
CUST-3778,29,26-35,Male,Minneapolis,Midwest,Consumer Budget
CUST-2902,50,36-50,Female,Boston,North East,SMB
CUST-6768,33,26-35,Male,Seattle,West,Consumer Premium
CUST-4716,44,36-50,Female,Philadelphia,North East,SMB
CUST-1526,50,36-50,Female,Chicago,Midwest,B2B Enterprise
CUST-7834,53,51-65,Male,Philadelphia,North East,Consumer Budget
CUST-5029,34,26-35,Female,Seattle,West,Consumer Premium
CUST-6001,32,26-35,Female,Atlanta,South,SMB
CUST-8038,31,26-35,Female,San Francisco,West,SMB
CUST-1922,60,51-65,Female,New York,North East,Consumer Premium
CUST-4940,28,26-35,Female,Los Angeles,West,SMB
CUST-3977,63,51-65,Female,Chicago,Midwest,SMB
CUST-9815,46,36-50,Male,Seattle,West,SMB
CUST-4610,53,51-65,Male,Detroit,Midwest,Consumer Premium
CUST-7473,24,18-25,Male,Dallas,South,SMB
CUST-6680,40,36-50,Male,Philadelphia,North East,SMB
CUST-7356,63,51-65,Female,Los Angeles,West,SMB
CUST-4576,57,51-65,Male,New York,North East,SMB
CUST-9555,54,51-65,Male,Detroit,Midwest,Consumer Premium
CUST-1578,39,36-50,Male,Philadelphia,North East,Consumer Budget
CUST-6806,49,36-50,Female,Philadelphia,North East,SMB
CUST-8195,36,36-50,Male,Los Angeles,West,Consumer Premium
CUST-6382,18,18-25,Female,Philadelphia,North East,Consumer Premium
CUST-7506,19,18-25,Male,San Francisco,West,Consumer Premium
CUST-7868,41,36-50,Female,New York,North East,SMB
CUST-3950,26,26-35,Male,Dallas,South,B2B Enterprise
CUST-3799,18,18-25,Male,Detroit,Midwest,SMB
CUST-9040,55,51-65,Non-Binary,Los Angeles,West,Consumer Premium
CUST-5505,38,36-50,Male,Minneapolis,Midwest,SMB
CUST-1626,36,36-50,Male,Boston,North East,SMB
CUST-3628,42,36-50,Female,Dallas,South,SMB
CUST-2005,18,18-25,Male,Boston,North East,SMB
CUST-9154,18,18-25,Non-Binary,Chicago,Midwest,Consumer Budget
CUST-2017,18,18-25,Male,Atlanta,South,Consumer Premium
CUST-6710,37,36-50,Female,Miami,South,Consumer Premium
CUST-4049,18,18-25,Male,San Francisco,West,SMB
CUST-2905,25,18-25,Male,Los Angeles,West,B2B Enterprise
CUST-4336,49,36-50,Female,Philadelphia,North East,SMB
CUST-9962,32,26-35,Male,Philadelphia,North East,SMB
CUST-3466,35,26-35,Male,Detroit,Midwest,SMB
CUST-1294,40,36-50,Female,Seattle,West,Consumer Premium
CUST-3990,30,26-35,Male,Boston,North East,Consumer Premium
CUST-8530,29,26-35,Male,Atlanta,South,SMB
CUST-9807,35,26-35,Female,Miami,South,SMB
CUST-4687,26,26-35,Female,Chicago,Midwest,Consumer Premium
CUST-2992,43,36-50,Female,San Francisco,West,SMB
CUST-2365,34,26-35,Male,Los Angeles,West,SMB
CUST-5925,49,36-50,Female,Atlanta,South,Consumer Budget
CUST-1200,36,36-50,Female,Atlanta,South,Consumer Premium
CUST-8706,26,26-35,Male,Los Angeles,West,Consumer Premium
CUST-8283,20,18-25,Male,Minneapolis,Midwest,Consumer Premium
CUST-5039,62,51-65,Male,Los Angeles,West,SMB
CUST-4360,42,36-50,Male,Chicago,Midwest,Consumer Premium
CUST-1114,37,36-50,Female,Chicago,Midwest,Consumer Premium
CUST-7823,18,18-25,Female,Atlanta,South,Consumer Budget
CUST-9373,46,36-50,Male,Boston,North East,SMB
CUST-4142,31,26-35,Female,Philadelphia,North East,SMB
CUST-4236,44,36-50,Female,Philadelphia,North East,Consumer Premium
CUST-6842,27,26-35,Male,Boston,North East,Consumer Budget
CUST-5796,33,26-35,Female,San Francisco,West,Consumer Premium
CUST-6765,57,51-65,Male,Dallas,South,SMB
CUST-8187,43,36-50,Female,Miami,South,B2B Enterprise
CUST-9226,45,36-50,Female,Los Angeles,West,Consumer Budget
CUST-4252,46,36-50,Male,New York,North East,SMB
CUST-8731,36,36-50,Female,San Francisco,West,B2B Enterprise
CUST-4755,20,18-25,Male,San Francisco,West,B2B Enterprise
CUST-3942,57,51-65,Male,Atlanta,South,Consumer Budget
CUST-8051,64,51-65,Female,Minneapolis,Midwest,B2B Enterprise
CUST-9433,18,18-25,Male,New York,North East,B2B Enterprise
CUST-5671,35,26-35,Female,Atlanta,South,B2B Enterprise
CUST-5293,24,18-25,Non-Binary,New York,North East,Consumer Budget
CUST-7968,54,51-65,Female,Detroit,Midwest,SMB
CUST-5152,18,18-25,Female,Philadelphia,North East,Consumer Premium
CUST-3749,39,36-50,Male,New York,North East,B2B Enterprise
CUST-6141,51,51-65,Male,Detroit,Midwest,Consumer Premium
CUST-9157,29,26-35,Female,New York,North East,SMB
CUST-7962,35,26-35,Female,Philadelphia,North East,Consumer Premium
CUST-8127,46,36-50,Male,Seattle,West,Consumer Budget
CUST-8389,40,36-50,Non-Binary,Miami,South,B2B Enterprise
CUST-3361,39,36-50,Female,Chicago,Midwest,Consumer Budget
CUST-8160,28,26-35,Male,San Francisco,West,SMB
CUST-8272,36,36-50,Female,Minneapolis,Midwest,Consumer Premium
CUST-7802,20,18-25,Male,Chicago,Midwest,SMB
CUST-5356,59,51-65,Female,Minneapolis,Midwest,Consumer Budget
CUST-9008,47,36-50,Other,Minneapolis,Midwest,SMB
CUST-9886,39,36-50,Female,Los Angeles,West,SMB
CUST-4586,55,51-65,Male,Dallas,South,SMB
CUST-9284,31,26-35,Male,Seattle,West,B2B Enterprise
CUST-7534,41,36-50,Male,Minneapolis,Midwest,SMB
CUST-3352,48,36-50,Female,Boston,North East,Consumer Budget
CUST-7229,36,36-50,Female,Philadelphia,North East,SMB
CUST-4802,28,26-35,Female,Chicago,Midwest,Consumer Premium
CUST-8466,46,36-50,Female,Philadelphia,North East,Consumer Premium
CUST-8860,37,36-50,Female,Dallas,South,SMB
CUST-6110,40,36-50,Female,Dallas,South,Consumer Premium
CUST-4032,49,36-50,Female,Detroit,Midwest,Consumer Premium
CUST-8209,44,36-50,Male,San Francisco,West,B2B Enterprise
CUST-1901,28,26-35,Female,Seattle,West,Consumer Budget
CUST-3043,50,36-50,Female,Minneapolis,Midwest,B2B Enterprise
CUST-8153,46,36-50,Female,New York,North East,SMB
CUST-8037,46,36-50,Male,San Francisco,West,Consumer Budget
CUST-5020,35,26-35,Male,Chicago,Midwest,Consumer Premium
CUST-3482,40,36-50,Male,Los Angeles,West,SMB
CUST-3440,27,26-35,Female,Philadelphia,North East,Consumer Budget
CUST-6186,26,26-35,Male,Minneapolis,Midwest,Consumer Premium
CUST-5192,42,36-50,Female,Boston,North East,Consumer Premium
CUST-8458,27,26-35,Female,San Francisco,West,SMB
CUST-9551,34,26-35,Female,Atlanta,South,SMB
CUST-1322,30,26-35,Non-Binary,Boston,North East,SMB
CUST-7852,37,36-50,Male,Miami,South,SMB
CUST-9465,53,51-65,Male,Seattle,West,SMB
CUST-4311,55,51-65,Female,Atlanta,South,B2B Enterprise
CUST-2867,69,65+,Male,Boston,North East,Consumer Premium
CUST-1431,18,18-25,Male,Minneapolis,Midwest,SMB
CUST-7901,25,18-25,Male,Detroit,Midwest,SMB
CUST-1872,36,36-50,Male,Chicago,Midwest,SMB
CUST-5894,37,36-50,Female,Miami,South,Consumer Premium
CUST-4167,22,18-25,Male,Philadelphia,North East,B2B Enterprise
CUST-3871,34,26-35,Female,Detroit,Midwest,Consumer Budget
CUST-3912,21,18-25,Female,Atlanta,South,B2B Enterprise
CUST-2422,32,26-35,Male,Boston,North East,Consumer Budget
CUST-7417,48,36-50,Female,Los Angeles,West,SMB
CUST-4920,47,36-50,Non-Binary,Detroit,Midwest,Consumer Premium
CUST-5169,43,36-50,Other,Los Angeles,West,Consumer Budget
CUST-1083,63,51-65,Male,Atlanta,South,Consumer Budget
CUST-6518,25,18-25,Male,Chicago,Midwest,Consumer Budget
CUST-5324,32,26-35,Female,Atlanta,South,Consumer Premium
CUST-1909,18,18-25,Male,San Francisco,West,Consumer Premium
CUST-5855,38,36-50,Male,Minneapolis,Midwest,Consumer Premium
CUST-9430,32,26-35,Male,Boston,North East,Consumer Premium
CUST-5787,28,26-35,Female,Atlanta,South,SMB
CUST-7432,33,26-35,Male,Atlanta,South,Consumer Budget
CUST-4124,37,36-50,Female,Detroit,Midwest,Consumer Premium
CUST-1475,46,36-50,Male,Los Angeles,West,SMB
CUST-8177,48,36-50,Female,Los Angeles,West,SMB
CUST-7437,34,26-35,Female,Seattle,West,B2B Enterprise
CUST-5307,41,36-50,Non-Binary,San Francisco,West,SMB
CUST-3565,39,36-50,Female,San Francisco,West,B2B Enterprise
CUST-2501,56,51-65,Male,Atlanta,South,Consumer Premium
CUST-1429,31,26-35,Female,Dallas,South,SMB
CUST-5410,19,18-25,Female,New York,North East,SMB
CUST-2777,40,36-50,Non-Binary,Miami,South,SMB
CUST-4402,30,26-35,Female,Dallas,South,B2B Enterprise
CUST-9618,35,26-35,Male,Philadelphia,North East,Consumer Premium
CUST-1830,20,18-25,Male,Dallas,South,SMB
CUST-9915,52,51-65,Male,Detroit,Midwest,SMB
CUST-3686,36,36-50,Male,Atlanta,South,SMB
CUST-8103,33,26-35,Female,Detroit,Midwest,SMB
CUST-4972,18,18-25,Male,San Francisco,West,SMB
CUST-8836,34,26-35,Male,Dallas,South,Consumer Premium
CUST-1514,23,18-25,Female,Dallas,South,Consumer Budget
CUST-9987,33,26-35,Male,Los Angeles,West,B2B Enterprise
CUST-6958,31,26-35,Female,Philadelphia,North East,SMB
CUST-8080,37,36-50,Male,San Francisco,West,Consumer Budget
CUST-3547,43,36-50,Female,San Francisco,West,Consumer Premium
CUST-6441,18,18-25,Non-Binary,Dallas,South,Consumer Premium
CUST-2485,51,51-65,Male,Chicago,Midwest,Consumer Budget
CUST-6143,47,36-50,Female,Miami,South,Consumer Budget
CUST-7630,43,36-50,Female,Chicago,Midwest,B2B Enterprise
CUST-6293,38,36-50,Female,Chicago,Midwest,Consumer Budget
CUST-1026,50,36-50,Male,New York,North East,B2B Enterprise
CUST-1381,18,18-25,Male,Philadelphia,North East,Consumer Budget
CUST-1874,40,36-50,Female,New York,North East,Consumer Budget
CUST-6833,25,18-25,Female,San Francisco,West,SMB
CUST-6027,37,36-50,Female,Detroit,Midwest,SMB
CUST-8723,30,26-35,Male,Los Angeles,West,SMB
CUST-7825,19,18-25,Male,Chicago,Midwest,Consumer Premium
CUST-4530,42,36-50,Female,San Francisco,West,Consumer Budget
CUST-7895,38,36-50,Non-Binary,Boston,North East,SMB
CUST-9643,27,26-35,Male,Seattle,West,Consumer Premium
CUST-6943,43,36-50,Female,Minneapolis,Midwest,B2B Enterprise
CUST-6259,38,36-50,Male,Philadelphia,North East,SMB
CUST-5490,29,26-35,Male,New York,North East,Consumer Premium
CUST-4597,37,36-50,Male,San Francisco,West,Consumer Budget
CUST-4847,71,65+,Female,New York,North East,Consumer Premium
CUST-4933,35,26-35,Other,New York,North East,Consumer Budget
CUST-1007,49,36-50,Female,Dallas,South,Consumer Premium
CUST-5021,35,26-35,Male,New York,North East,Consumer Premium
CUST-7460,22,18-25,Male,Minneapolis,Midwest,Consumer Budget
CUST-8144,41,36-50,Female,Philadelphia,North East,SMB
CUST-4960,40,36-50,Female,Atlanta,South,Consumer Budget
CUST-2004,26,26-35,Female,Chicago,Midwest,SMB
CUST-7816,30,26-35,Male,Atlanta,South,SMB
CUST-8210,31,26-35,Male,Detroit,Midwest,Consumer Budget
CUST-1997,55,51-65,Female,Boston,North East,Consumer Budget
CUST-2249,55,51-65,Male,Miami,South,SMB
CUST-9331,28,26-35,Male,New York,North East,Consumer Budget
CUST-9002,50,36-50,Female,Chicago,Midwest,SMB
CUST-2321,34,26-35,Male,Dallas,South,Consumer Budget
CUST-1034,18,18-25,Female,Detroit,Midwest,SMB
CUST-5074,26,26-35,Male,Seattle,West,B2B Enterprise
CUST-2194,21,18-25,Female,Philadelphia,North East,Consumer Premium
CUST-2830,59,51-65,Female,Chicago,Midwest,Consumer Budget
CUST-2466,30,26-35,Female,Chicago,Midwest,Consumer Budget
CUST-3074,18,18-25,Male,New York,North East,Consumer Premium
CUST-8133,30,26-35,Male,Minneapolis,Midwest,SMB
CUST-4254,43,36-50,Male,Boston,North East,B2B Enterprise
CUST-2987,47,36-50,Female,Minneapolis,Midwest,Consumer Premium
CUST-2114,35,26-35,Female,Philadelphia,North East,Consumer Budget
CUST-6520,38,36-50,Male,Detroit,Midwest,Consumer Premium
CUST-1308,36,36-50,Female,Detroit,Midwest,SMB
CUST-4884,42,36-50,Female,Seattle,West,Consumer Premium
CUST-6666,39,36-50,Female,Seattle,West,SMB
CUST-3141,33,26-35,Male,Chicago,Midwest,SMB
CUST-2451,50,36-50,Female,Chicago,Midwest,SMB
CUST-3881,46,36-50,Female,Los Angeles,West,SMB
CUST-4882,34,26-35,Other,Boston,North East,SMB
CUST-4453,52,51-65,Male,Minneapolis,Midwest,Consumer Premium
CUST-4442,23,18-25,Female,Atlanta,South,SMB
CUST-2824,35,26-35,Female,Miami,South,Consumer Budget
CUST-1340,45,36-50,Female,Los Angeles,West,SMB
CUST-3520,48,36-50,Male,Los Angeles,West,SMB
CUST-3232,40,36-50,Female,Dallas,South,Consumer Premium
CUST-5390,21,18-25,Male,Seattle,West,SMB
CUST-3736,38,36-50,Female,Miami,South,Consumer Budget
CUST-4641,33,26-35,Female,Minneapolis,Midwest,Consumer Budget
CUST-1392,38,36-50,Male,Minneapolis,Midwest,Consumer Budget
CUST-4448,48,36-50,Male,Dallas,South,Consumer Premium
CUST-1967,43,36-50,Non-Binary,Philadelphia,North East,Consumer Budget
CUST-2774,48,36-50,Female,Philadelphia,North East,Consumer Premium
CUST-1009,52,51-65,Other,Philadelphia,North East,SMB
CUST-1203,24,18-25,Male,Philadelphia,North East,Consumer Budget
CUST-9665,18,18-25,Non-Binary,Miami,South,Consumer Budget
CUST-4932,44,36-50,Male,Philadelphia,North East,Consumer Premium
CUST-6375,50,36-50,Other,Detroit,Midwest,B2B Enterprise
CUST-9790,52,51-65,Female,Atlanta,South,Consumer Premium
CUST-9904,38,36-50,Non-Binary,Atlanta,South,Consumer Budget
CUST-2930,45,36-50,Male,Philadelphia,North East,Consumer Budget
CUST-6741,46,36-50,Male,Miami,South,Consumer Premium
CUST-7614,33,26-35,Female,Dallas,South,Consumer Budget
CUST-8169,38,36-50,Male,Dallas,South,Consumer Premium
CUST-6714,35,26-35,Female,Boston,North East,B2B Enterprise
CUST-2243,39,36-50,Female,Seattle,West,Consumer Budget
CUST-7637,26,26-35,Female,Boston,North East,Consumer Budget
CUST-7857,44,36-50,Male,Seattle,West,Consumer Premium
CUST-3158,45,36-50,Other,Seattle,West,Consumer Premium
CUST-4188,18,18-25,Female,Boston,North East,SMB
CUST-5819,61,51-65,Female,Miami,South,Consumer Budget
CUST-1924,49,36-50,Female,New York,North East,B2B Enterprise
CUST-7272,31,26-35,Female,Los Angeles,West,Consumer Premium
CUST-2796,31,26-35,Female,San Francisco,West,Consumer Budget
CUST-5459,53,51-65,Female,Seattle,West,SMB
CUST-3978,18,18-25,Male,Minneapolis,Midwest,SMB
CUST-3365,41,36-50,Male,Dallas,South,Consumer Premium
CUST-8688,30,26-35,Male,Atlanta,South,Consumer Premium
CUST-3646,31,26-35,Male,Philadelphia,North East,SMB
CUST-8926,39,36-50,Female,Philadelphia,North East,B2B Enterprise
CUST-1390,22,18-25,Female,Miami,South,SMB
CUST-8594,53,51-65,Female,Philadelphia,North East,B2B Enterprise
CUST-8970,47,36-50,Female,Los Angeles,West,Consumer Budget
CUST-8943,27,26-35,Male,Dallas,South,SMB
CUST-8457,57,51-65,Male,Dallas,South,B2B Enterprise
CUST-7343,18,18-25,Male,Chicago,Midwest,Consumer Premium
CUST-5049,35,26-35,Female,Detroit,Midwest,B2B Enterprise
CUST-1667,47,36-50,Male,Los Angeles,West,Consumer Budget
CUST-1975,49,36-50,Male,Atlanta,South,Consumer Budget
CUST-5648,24,18-25,Female,Boston,North East,Consumer Premium
CUST-9521,18,18-25,Male,Atlanta,South,Consumer Premium
CUST-7459,29,26-35,Female,Atlanta,South,Consumer Premium
CUST-8804,21,18-25,Female,Chicago,Midwest,SMB
CUST-8089,33,26-35,Male,Philadelphia,North East,SMB
CUST-9400,40,36-50,Male,Minneapolis,Midwest,Consumer Budget
CUST-2101,39,36-50,Male,Miami,South,SMB
CUST-7381,18,18-25,Male,Dallas,South,Consumer Budget
CUST-4340,35,26-35,Male,Dallas,South,Consumer Budget
CUST-7545,59,51-65,Male,Seattle,West,SMB
CUST-6335,34,26-35,Male,Boston,North East,SMB
CUST-6179,31,26-35,Male,Seattle,West,Consumer Budget
CUST-4317,30,26-35,Non-Binary,Seattle,West,Consumer Premium
CUST-7755,56,51-65,Male,New York,North East,SMB
CUST-8692,32,26-35,Male,Detroit,Midwest,B2B Enterprise
CUST-2323,47,36-50,Female,Seattle,West,Consumer Premium
CUST-2333,19,18-25,Male,Boston,North East,Consumer Budget
CUST-3699,59,51-65,Female,Minneapolis,Midwest,SMB
CUST-6298,27,26-35,Male,Atlanta,South,SMB
CUST-7521,21,18-25,Male,Miami,South,SMB
CUST-8098,58,51-65,Male,Minneapolis,Midwest,SMB
CUST-1240,50,36-50,Male,Philadelphia,North East,SMB
CUST-7543,48,36-50,Male,Philadelphia,North East,Consumer Budget
CUST-2760,33,26-35,Female,Los Angeles,West,SMB
CUST-7984,33,26-35,Male,Minneapolis,Midwest,SMB
CUST-1241,18,18-25,Male,San Francisco,West,B2B Enterprise
CUST-7378,30,26-35,Male,Dallas,South,Consumer Premium
CUST-1842,29,26-35,Male,Miami,South,Consumer Budget
CUST-4614,28,26-35,Male,Minneapolis,Midwest,Consumer Budget
CUST-6054,46,36-50,Female,Miami,South,Consumer Budget
CUST-2738,40,36-50,Non-Binary,Los Angeles,West,Consumer Budget
CUST-7978,41,36-50,Female,Los Angeles,West,SMB
CUST-8573,54,51-65,Female,Los Angeles,West,Consumer Premium
CUST-5650,41,36-50,Female,Miami,South,Consumer Premium
CUST-4584,18,18-25,Female,Philadelphia,North East,SMB
CUST-8548,44,36-50,Female,San Francisco,West,SMB
CUST-8312,28,26-35,Male,Dallas,South,SMB
CUST-8954,36,36-50,Male,Atlanta,South,Consumer Premium
CUST-3150,50,36-50,Male,New York,North East,Consumer Budget
CUST-7622,18,18-25,Male,Seattle,West,SMB
CUST-7981,18,18-25,Female,Atlanta,South,SMB
CUST-5686,26,26-35,Male,Minneapolis,Midwest,Consumer Premium
CUST-2688,40,36-50,Female,Minneapolis,Midwest,Consumer Budget
CUST-2345,34,26-35,Female,New York,North East,SMB
CUST-9934,26,26-35,Female,Boston,North East,SMB
CUST-7817,24,18-25,Female,Philadelphia,North East,B2B Enterprise
CUST-5297,62,51-65,Male,New York,North East,SMB
CUST-3965,31,26-35,Male,Atlanta,South,SMB
CUST-1345,60,51-65,Non-Binary,Boston,North East,SMB
CUST-9404,37,36-50,Male,Philadelphia,North East,SMB
CUST-6750,30,26-35,Male,Minneapolis,Midwest,Consumer Premium
CUST-6730,58,51-65,Male,Boston,North East,B2B Enterprise
CUST-8520,34,26-35,Male,New York,North East,Consumer Premium
CUST-9037,58,51-65,Female,Los Angeles,West,Consumer Premium
CUST-4328,18,18-25,Male,Atlanta,South,B2B Enterprise
CUST-6695,33,26-35,Female,Miami,South,B2B Enterprise
CUST-2322,44,36-50,Female,Los Angeles,West,B2B Enterprise
CUST-6361,56,51-65,Male,Detroit,Midwest,SMB
CUST-8782,29,26-35,Non-Binary,Atlanta,South,B2B Enterprise
CUST-7178,37,36-50,Male,Miami,South,Consumer Budget
CUST-4345,27,26-35,Female,Detroit,Midwest,Consumer Premium
CUST-8205,57,51-65,Male,New York,North East,Consumer Premium
CUST-8592,34,26-35,Female,Chicago,Midwest,Consumer Premium
CUST-8645,34,26-35,Female,Chicago,Midwest,B2B Enterprise
CUST-3568,41,36-50,Male,Chicago,Midwest,SMB
CUST-8533,43,36-50,Male,Boston,North East,B2B Enterprise
CUST-5915,18,18-25,Male,Boston,North East,Consumer Budget
CUST-2205,72,65+,Male,Miami,South,Consumer Budget
CUST-3387,44,36-50,Male,Seattle,West,Consumer Budget
CUST-1581,58,51-65,Male,Miami,South,B2B Enterprise
CUST-2637,54,51-65,Female,Atlanta,South,Consumer Premium
CUST-7224,31,26-35,Male,Detroit,Midwest,SMB
CUST-5377,32,26-35,Male,Chicago,Midwest,SMB
CUST-1653,51,51-65,Female,Los Angeles,West,SMB
CUST-8755,29,26-35,Male,San Francisco,West,SMB
CUST-5845,29,26-35,Male,Chicago,Midwest,Consumer Budget
CUST-5328,19,18-25,Female,Seattle,West,Consumer Premium
CUST-2677,54,51-65,Male,Boston,North East,Consumer Budget
CUST-5100,24,18-25,Female,Dallas,South,SMB
CUST-3536,51,51-65,Female,Boston,North East,SMB
